
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 37	Lines 37 Profile Sample	1304		37	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 37	Lines 37 Profile Sample	1290.71		37	0.0894	1	0.0693	Line Profile Sample
Line Profile Sample 3 for Lines 37	Lines 37 Profile Sample	1280.61		37	0.179	2	0.139	Line Profile Sample
Line Profile Sample 4 for Lines 37	Lines 37 Profile Sample	1256.6		37	0.268	3	0.208	Line Profile Sample
Line Profile Sample 5 for Lines 37	Lines 37 Profile Sample	1248.74		37	0.357	4	0.277	Line Profile Sample
Line Profile Sample 6 for Lines 37	Lines 37 Profile Sample	1222.92		37	0.447	5	0.347	Line Profile Sample
Line Profile Sample 7 for Lines 37	Lines 37 Profile Sample	1270.54		37	0.536	6	0.416	Line Profile Sample
Line Profile Sample 8 for Lines 37	Lines 37 Profile Sample	1270.16		37	0.626	7	0.485	Line Profile Sample
Line Profile Sample 9 for Lines 37	Lines 37 Profile Sample	1281.63		37	0.715	8	0.555	Line Profile Sample
Line Profile Sample 10 for Lines 37	Lines 37 Profile Sample	1286.01		37	0.804	9	0.624	Line Profile Sample
Line Profile Sample 11 for Lines 37	Lines 37 Profile Sample	1283.95		37	0.894	10	0.693	Line Profile Sample
Line Profile Sample 12 for Lines 37	Lines 37 Profile Sample	1277.44		37	0.983	11	0.763	Line Profile Sample
Line Profile Sample 13 for Lines 37	Lines 37 Profile Sample	1295.11		37	1.07	12	0.832	Line Profile Sample
Line Profile Sample 14 for Lines 37	Lines 37 Profile Sample	1293.16		37	1.16	13	0.901	Line Profile Sample
Line Profile Sample 15 for Lines 37	Lines 37 Profile Sample	1265.18		37	1.25	14	0.971	Line Profile Sample
Line Profile Sample 16 for Lines 37	Lines 37 Profile Sample	1239		37	1.29	14.42	1	Line Profile Sample
