
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 18	Lines 18 Profile Sample	1824	 7	18	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 18	Lines 18 Profile Sample	1839.22	 7	18	0.0894	1	0.041	Line Profile Sample
Line Profile Sample 3 for Lines 18	Lines 18 Profile Sample	1843.07	 7	18	0.179	2	0.0819	Line Profile Sample
Line Profile Sample 4 for Lines 18	Lines 18 Profile Sample	1856.71	 7	18	0.268	3	0.123	Line Profile Sample
Line Profile Sample 5 for Lines 18	Lines 18 Profile Sample	1872.9	 7	18	0.357	4	0.164	Line Profile Sample
Line Profile Sample 6 for Lines 18	Lines 18 Profile Sample	1864.59	 7	18	0.447	5	0.205	Line Profile Sample
Line Profile Sample 7 for Lines 18	Lines 18 Profile Sample	1872.77	 7	18	0.536	6	0.246	Line Profile Sample
Line Profile Sample 8 for Lines 18	Lines 18 Profile Sample	1907.74	 7	18	0.626	7	0.287	Line Profile Sample
Line Profile Sample 9 for Lines 18	Lines 18 Profile Sample	1938.03	 7	18	0.715	8	0.328	Line Profile Sample
Line Profile Sample 10 for Lines 18	Lines 18 Profile Sample	1966.25	 7	18	0.804	9	0.369	Line Profile Sample
Line Profile Sample 11 for Lines 18	Lines 18 Profile Sample	1951.84	 7	18	0.894	10	0.41	Line Profile Sample
Line Profile Sample 12 for Lines 18	Lines 18 Profile Sample	1982.22	 7	18	0.983	11	0.451	Line Profile Sample
Line Profile Sample 13 for Lines 18	Lines 18 Profile Sample	2011.09	 7	18	1.07	12	0.492	Line Profile Sample
Line Profile Sample 14 for Lines 18	Lines 18 Profile Sample	2015.59	 7	18	1.16	13	0.533	Line Profile Sample
Line Profile Sample 15 for Lines 18	Lines 18 Profile Sample	2032.62	 7	18	1.25	14	0.573	Line Profile Sample
Line Profile Sample 16 for Lines 18	Lines 18 Profile Sample	2070.67	 7	18	1.34	15	0.614	Line Profile Sample
Line Profile Sample 17 for Lines 18	Lines 18 Profile Sample	2104.32	 7	18	1.43	16	0.655	Line Profile Sample
Line Profile Sample 18 for Lines 18	Lines 18 Profile Sample	2109.01	 7	18	1.52	17	0.696	Line Profile Sample
Line Profile Sample 19 for Lines 18	Lines 18 Profile Sample	2122.36	 7	18	1.61	18	0.737	Line Profile Sample
Line Profile Sample 20 for Lines 18	Lines 18 Profile Sample	2133.44	 7	18	1.7	19	0.778	Line Profile Sample
Line Profile Sample 21 for Lines 18	Lines 18 Profile Sample	2157.36	 7	18	1.79	20	0.819	Line Profile Sample
Line Profile Sample 22 for Lines 18	Lines 18 Profile Sample	2175.36	 7	18	1.88	21	0.86	Line Profile Sample
Line Profile Sample 23 for Lines 18	Lines 18 Profile Sample	2189.32	 7	18	1.97	22	0.901	Line Profile Sample
Line Profile Sample 24 for Lines 18	Lines 18 Profile Sample	2236.42	 7	18	2.06	23	0.942	Line Profile Sample
Line Profile Sample 25 for Lines 18	Lines 18 Profile Sample	2227.68	 7	18	2.14	24	0.983	Line Profile Sample
Line Profile Sample 26 for Lines 18	Lines 18 Profile Sample	2220	 7	18	2.18	24.41	1	Line Profile Sample
