
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 18	Lines 18 Profile Sample	1603		18	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 18	Lines 18 Profile Sample	1600.18		18	0.0894	1	0.0508	Line Profile Sample
Line Profile Sample 3 for Lines 18	Lines 18 Profile Sample	1556.63		18	0.179	2	0.102	Line Profile Sample
Line Profile Sample 4 for Lines 18	Lines 18 Profile Sample	1511.3		18	0.268	3	0.152	Line Profile Sample
Line Profile Sample 5 for Lines 18	Lines 18 Profile Sample	1514.79		18	0.357	4	0.203	Line Profile Sample
Line Profile Sample 6 for Lines 18	Lines 18 Profile Sample	1501.75		18	0.447	5	0.254	Line Profile Sample
Line Profile Sample 7 for Lines 18	Lines 18 Profile Sample	1502.07		18	0.536	6	0.305	Line Profile Sample
Line Profile Sample 8 for Lines 18	Lines 18 Profile Sample	1513.43		18	0.626	7	0.355	Line Profile Sample
Line Profile Sample 9 for Lines 18	Lines 18 Profile Sample	1519.43		18	0.715	8	0.406	Line Profile Sample
Line Profile Sample 10 for Lines 18	Lines 18 Profile Sample	1519.03		18	0.804	9	0.457	Line Profile Sample
Line Profile Sample 11 for Lines 18	Lines 18 Profile Sample	1520.51		18	0.894	10	0.508	Line Profile Sample
Line Profile Sample 12 for Lines 18	Lines 18 Profile Sample	1504.34		18	0.983	11	0.558	Line Profile Sample
Line Profile Sample 13 for Lines 18	Lines 18 Profile Sample	1494.88		18	1.07	12	0.609	Line Profile Sample
Line Profile Sample 14 for Lines 18	Lines 18 Profile Sample	1509.79		18	1.16	13	0.66	Line Profile Sample
Line Profile Sample 15 for Lines 18	Lines 18 Profile Sample	1517.73		18	1.25	14	0.711	Line Profile Sample
Line Profile Sample 16 for Lines 18	Lines 18 Profile Sample	1503.96		18	1.34	15	0.762	Line Profile Sample
Line Profile Sample 17 for Lines 18	Lines 18 Profile Sample	1472.71		18	1.43	16	0.812	Line Profile Sample
Line Profile Sample 18 for Lines 18	Lines 18 Profile Sample	1486.42		18	1.52	17	0.863	Line Profile Sample
Line Profile Sample 19 for Lines 18	Lines 18 Profile Sample	1519.97		18	1.61	18	0.914	Line Profile Sample
Line Profile Sample 20 for Lines 18	Lines 18 Profile Sample	1539.48		18	1.7	19	0.965	Line Profile Sample
Line Profile Sample 21 for Lines 18	Lines 18 Profile Sample	1531		18	1.76	19.7	1	Line Profile Sample
