
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 12	Lines 12 Profile Sample	1454		12	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 12	Lines 12 Profile Sample	1430.52		12	0.0894	1	0.0587	Line Profile Sample
Line Profile Sample 3 for Lines 12	Lines 12 Profile Sample	1373.23		12	0.179	2	0.117	Line Profile Sample
Line Profile Sample 4 for Lines 12	Lines 12 Profile Sample	1361.22		12	0.268	3	0.176	Line Profile Sample
Line Profile Sample 5 for Lines 12	Lines 12 Profile Sample	1355.9		12	0.357	4	0.235	Line Profile Sample
Line Profile Sample 6 for Lines 12	Lines 12 Profile Sample	1344.99		12	0.447	5	0.294	Line Profile Sample
Line Profile Sample 7 for Lines 12	Lines 12 Profile Sample	1343.53		12	0.536	6	0.352	Line Profile Sample
Line Profile Sample 8 for Lines 12	Lines 12 Profile Sample	1338.09		12	0.626	7	0.411	Line Profile Sample
Line Profile Sample 9 for Lines 12	Lines 12 Profile Sample	1315.14		12	0.715	8	0.47	Line Profile Sample
Line Profile Sample 10 for Lines 12	Lines 12 Profile Sample	1326.15		12	0.804	9	0.528	Line Profile Sample
Line Profile Sample 11 for Lines 12	Lines 12 Profile Sample	1328.85		12	0.894	10	0.587	Line Profile Sample
Line Profile Sample 12 for Lines 12	Lines 12 Profile Sample	1316.04		12	0.983	11	0.646	Line Profile Sample
Line Profile Sample 13 for Lines 12	Lines 12 Profile Sample	1302.05		12	1.07	12	0.705	Line Profile Sample
Line Profile Sample 14 for Lines 12	Lines 12 Profile Sample	1327.62		12	1.16	13	0.763	Line Profile Sample
Line Profile Sample 15 for Lines 12	Lines 12 Profile Sample	1338.04		12	1.25	14	0.822	Line Profile Sample
Line Profile Sample 16 for Lines 12	Lines 12 Profile Sample	1359.93		12	1.34	15	0.881	Line Profile Sample
Line Profile Sample 17 for Lines 12	Lines 12 Profile Sample	1411.07		12	1.43	16	0.94	Line Profile Sample
Line Profile Sample 18 for Lines 12	Lines 12 Profile Sample	1498.52		12	1.52	17	0.998	Line Profile Sample
Line Profile Sample 19 for Lines 12	Lines 12 Profile Sample	1500		12	1.52	17.03	1	Line Profile Sample
