
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 22	Lines 22 Profile Sample	1300		22	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 22	Lines 22 Profile Sample	1366.45		22	0.0894	1	0.0494	Line Profile Sample
Line Profile Sample 3 for Lines 22	Lines 22 Profile Sample	1414.13		22	0.179	2	0.0988	Line Profile Sample
Line Profile Sample 4 for Lines 22	Lines 22 Profile Sample	1397.79		22	0.268	3	0.148	Line Profile Sample
Line Profile Sample 5 for Lines 22	Lines 22 Profile Sample	1386.7		22	0.357	4	0.198	Line Profile Sample
Line Profile Sample 6 for Lines 22	Lines 22 Profile Sample	1408.12		22	0.447	5	0.247	Line Profile Sample
Line Profile Sample 7 for Lines 22	Lines 22 Profile Sample	1401.37		22	0.536	6	0.296	Line Profile Sample
Line Profile Sample 8 for Lines 22	Lines 22 Profile Sample	1400.8		22	0.626	7	0.346	Line Profile Sample
Line Profile Sample 9 for Lines 22	Lines 22 Profile Sample	1429		22	0.715	8	0.395	Line Profile Sample
Line Profile Sample 10 for Lines 22	Lines 22 Profile Sample	1480.77		22	0.804	9	0.444	Line Profile Sample
Line Profile Sample 11 for Lines 22	Lines 22 Profile Sample	1491.25		22	0.894	10	0.494	Line Profile Sample
Line Profile Sample 12 for Lines 22	Lines 22 Profile Sample	1470.78		22	0.983	11	0.543	Line Profile Sample
Line Profile Sample 13 for Lines 22	Lines 22 Profile Sample	1474.86		22	1.07	12	0.593	Line Profile Sample
Line Profile Sample 14 for Lines 22	Lines 22 Profile Sample	1493.45		22	1.16	13	0.642	Line Profile Sample
Line Profile Sample 15 for Lines 22	Lines 22 Profile Sample	1484.41		22	1.25	14	0.691	Line Profile Sample
Line Profile Sample 16 for Lines 22	Lines 22 Profile Sample	1484.78		22	1.34	15	0.741	Line Profile Sample
Line Profile Sample 17 for Lines 22	Lines 22 Profile Sample	1470.49		22	1.43	16	0.79	Line Profile Sample
Line Profile Sample 18 for Lines 22	Lines 22 Profile Sample	1462.79		22	1.52	17	0.84	Line Profile Sample
Line Profile Sample 19 for Lines 22	Lines 22 Profile Sample	1485.5		22	1.61	18	0.889	Line Profile Sample
Line Profile Sample 20 for Lines 22	Lines 22 Profile Sample	1576.34		22	1.7	19	0.938	Line Profile Sample
Line Profile Sample 21 for Lines 22	Lines 22 Profile Sample	1694.21		22	1.79	20	0.988	Line Profile Sample
Line Profile Sample 22 for Lines 22	Lines 22 Profile Sample	1732		22	1.81	20.25	1	Line Profile Sample
