
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 40	Lines 40 Profile Sample	1438		40	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 40	Lines 40 Profile Sample	1407.79		40	0.0894	1	0.0735	Line Profile Sample
Line Profile Sample 3 for Lines 40	Lines 40 Profile Sample	1370.3		40	0.179	2	0.147	Line Profile Sample
Line Profile Sample 4 for Lines 40	Lines 40 Profile Sample	1361.82		40	0.268	3	0.221	Line Profile Sample
Line Profile Sample 5 for Lines 40	Lines 40 Profile Sample	1391.21		40	0.357	4	0.294	Line Profile Sample
Line Profile Sample 6 for Lines 40	Lines 40 Profile Sample	1385.79		40	0.447	5	0.368	Line Profile Sample
Line Profile Sample 7 for Lines 40	Lines 40 Profile Sample	1407.18		40	0.536	6	0.441	Line Profile Sample
Line Profile Sample 8 for Lines 40	Lines 40 Profile Sample	1436.05		40	0.626	7	0.515	Line Profile Sample
Line Profile Sample 9 for Lines 40	Lines 40 Profile Sample	1469.05		40	0.715	8	0.588	Line Profile Sample
Line Profile Sample 10 for Lines 40	Lines 40 Profile Sample	1501.48		40	0.804	9	0.662	Line Profile Sample
Line Profile Sample 11 for Lines 40	Lines 40 Profile Sample	1505.28		40	0.894	10	0.735	Line Profile Sample
Line Profile Sample 12 for Lines 40	Lines 40 Profile Sample	1520.32		40	0.983	11	0.809	Line Profile Sample
Line Profile Sample 13 for Lines 40	Lines 40 Profile Sample	1525.92		40	1.07	12	0.882	Line Profile Sample
Line Profile Sample 14 for Lines 40	Lines 40 Profile Sample	1539.93		40	1.16	13	0.956	Line Profile Sample
Line Profile Sample 15 for Lines 40	Lines 40 Profile Sample	1562		40	1.22	13.6	1	Line Profile Sample
