
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 16	Lines 16 Profile Sample	1300		16	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 16	Lines 16 Profile Sample	1292		16	0.0894	1	0.053	Line Profile Sample
Line Profile Sample 3 for Lines 16	Lines 16 Profile Sample	1294.58		16	0.179	2	0.106	Line Profile Sample
Line Profile Sample 4 for Lines 16	Lines 16 Profile Sample	1280.82		16	0.268	3	0.159	Line Profile Sample
Line Profile Sample 5 for Lines 16	Lines 16 Profile Sample	1264.41		16	0.357	4	0.212	Line Profile Sample
Line Profile Sample 6 for Lines 16	Lines 16 Profile Sample	1268.59		16	0.447	5	0.265	Line Profile Sample
Line Profile Sample 7 for Lines 16	Lines 16 Profile Sample	1249.05		16	0.536	6	0.318	Line Profile Sample
Line Profile Sample 8 for Lines 16	Lines 16 Profile Sample	1244.46		16	0.626	7	0.371	Line Profile Sample
Line Profile Sample 9 for Lines 16	Lines 16 Profile Sample	1249.34		16	0.715	8	0.424	Line Profile Sample
Line Profile Sample 10 for Lines 16	Lines 16 Profile Sample	1247.71		16	0.804	9	0.477	Line Profile Sample
Line Profile Sample 11 for Lines 16	Lines 16 Profile Sample	1246.33		16	0.894	10	0.53	Line Profile Sample
Line Profile Sample 12 for Lines 16	Lines 16 Profile Sample	1246.67		16	0.983	11	0.583	Line Profile Sample
Line Profile Sample 13 for Lines 16	Lines 16 Profile Sample	1250.06		16	1.07	12	0.636	Line Profile Sample
Line Profile Sample 14 for Lines 16	Lines 16 Profile Sample	1257.87		16	1.16	13	0.689	Line Profile Sample
Line Profile Sample 15 for Lines 16	Lines 16 Profile Sample	1258.07		16	1.25	14	0.742	Line Profile Sample
Line Profile Sample 16 for Lines 16	Lines 16 Profile Sample	1246.14		16	1.34	15	0.795	Line Profile Sample
Line Profile Sample 17 for Lines 16	Lines 16 Profile Sample	1243.65		16	1.43	16	0.848	Line Profile Sample
Line Profile Sample 18 for Lines 16	Lines 16 Profile Sample	1233.58		16	1.52	17	0.901	Line Profile Sample
Line Profile Sample 19 for Lines 16	Lines 16 Profile Sample	1229.45		16	1.61	18	0.954	Line Profile Sample
Line Profile Sample 20 for Lines 16	Lines 16 Profile Sample	1226		16	1.69	18.87	1	Line Profile Sample
