
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 20	Lines 20 Profile Sample	1440		20	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 20	Lines 20 Profile Sample	1434.76		20	0.0894	1	0.0427	Line Profile Sample
Line Profile Sample 3 for Lines 20	Lines 20 Profile Sample	1431.26		20	0.179	2	0.0854	Line Profile Sample
Line Profile Sample 4 for Lines 20	Lines 20 Profile Sample	1422.26		20	0.268	3	0.128	Line Profile Sample
Line Profile Sample 5 for Lines 20	Lines 20 Profile Sample	1421.67		20	0.357	4	0.171	Line Profile Sample
Line Profile Sample 6 for Lines 20	Lines 20 Profile Sample	1414.93		20	0.447	5	0.214	Line Profile Sample
Line Profile Sample 7 for Lines 20	Lines 20 Profile Sample	1422.69		20	0.536	6	0.256	Line Profile Sample
Line Profile Sample 8 for Lines 20	Lines 20 Profile Sample	1417.29		20	0.626	7	0.299	Line Profile Sample
Line Profile Sample 9 for Lines 20	Lines 20 Profile Sample	1404.65		20	0.715	8	0.342	Line Profile Sample
Line Profile Sample 10 for Lines 20	Lines 20 Profile Sample	1400.01		20	0.804	9	0.384	Line Profile Sample
Line Profile Sample 11 for Lines 20	Lines 20 Profile Sample	1406.33		20	0.894	10	0.427	Line Profile Sample
Line Profile Sample 12 for Lines 20	Lines 20 Profile Sample	1411.52		20	0.983	11	0.47	Line Profile Sample
Line Profile Sample 13 for Lines 20	Lines 20 Profile Sample	1403.9		20	1.07	12	0.513	Line Profile Sample
Line Profile Sample 14 for Lines 20	Lines 20 Profile Sample	1386.22		20	1.16	13	0.555	Line Profile Sample
Line Profile Sample 15 for Lines 20	Lines 20 Profile Sample	1369.15		20	1.25	14	0.598	Line Profile Sample
Line Profile Sample 16 for Lines 20	Lines 20 Profile Sample	1388.91		20	1.34	15	0.641	Line Profile Sample
Line Profile Sample 17 for Lines 20	Lines 20 Profile Sample	1396.72		20	1.43	16	0.683	Line Profile Sample
Line Profile Sample 18 for Lines 20	Lines 20 Profile Sample	1378.62		20	1.52	17	0.726	Line Profile Sample
Line Profile Sample 19 for Lines 20	Lines 20 Profile Sample	1384.71		20	1.61	18	0.769	Line Profile Sample
Line Profile Sample 20 for Lines 20	Lines 20 Profile Sample	1413.22		20	1.7	19	0.812	Line Profile Sample
Line Profile Sample 21 for Lines 20	Lines 20 Profile Sample	1410.6		20	1.79	20	0.854	Line Profile Sample
Line Profile Sample 22 for Lines 20	Lines 20 Profile Sample	1398.66		20	1.88	21	0.897	Line Profile Sample
Line Profile Sample 23 for Lines 20	Lines 20 Profile Sample	1383.38		20	1.97	22	0.94	Line Profile Sample
Line Profile Sample 24 for Lines 20	Lines 20 Profile Sample	1376.05		20	2.06	23	0.983	Line Profile Sample
Line Profile Sample 25 for Lines 20	Lines 20 Profile Sample	1375		20	2.09	23.41	1	Line Profile Sample
