
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 9	Lines 9 Profile Sample	1447		9	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 9	Lines 9 Profile Sample	1483.96		9	0.0894	1	0.0424	Line Profile Sample
Line Profile Sample 3 for Lines 9	Lines 9 Profile Sample	1531.92		9	0.179	2	0.0847	Line Profile Sample
Line Profile Sample 4 for Lines 9	Lines 9 Profile Sample	1567.98		9	0.268	3	0.127	Line Profile Sample
Line Profile Sample 5 for Lines 9	Lines 9 Profile Sample	1551.91		9	0.357	4	0.169	Line Profile Sample
Line Profile Sample 6 for Lines 9	Lines 9 Profile Sample	1501.09		9	0.447	5	0.212	Line Profile Sample
Line Profile Sample 7 for Lines 9	Lines 9 Profile Sample	1451.39		9	0.536	6	0.254	Line Profile Sample
Line Profile Sample 8 for Lines 9	Lines 9 Profile Sample	1459.57		9	0.626	7	0.297	Line Profile Sample
Line Profile Sample 9 for Lines 9	Lines 9 Profile Sample	1470.54		9	0.715	8	0.339	Line Profile Sample
Line Profile Sample 10 for Lines 9	Lines 9 Profile Sample	1453.83		9	0.804	9	0.381	Line Profile Sample
Line Profile Sample 11 for Lines 9	Lines 9 Profile Sample	1424.61		9	0.894	10	0.424	Line Profile Sample
Line Profile Sample 12 for Lines 9	Lines 9 Profile Sample	1446.07		9	0.983	11	0.466	Line Profile Sample
Line Profile Sample 13 for Lines 9	Lines 9 Profile Sample	1443.34		9	1.07	12	0.508	Line Profile Sample
Line Profile Sample 14 for Lines 9	Lines 9 Profile Sample	1452.85		9	1.16	13	0.551	Line Profile Sample
Line Profile Sample 15 for Lines 9	Lines 9 Profile Sample	1462.04		9	1.25	14	0.593	Line Profile Sample
Line Profile Sample 16 for Lines 9	Lines 9 Profile Sample	1461.89		9	1.34	15	0.636	Line Profile Sample
Line Profile Sample 17 for Lines 9	Lines 9 Profile Sample	1465.22		9	1.43	16	0.678	Line Profile Sample
Line Profile Sample 18 for Lines 9	Lines 9 Profile Sample	1453.46		9	1.52	17	0.72	Line Profile Sample
Line Profile Sample 19 for Lines 9	Lines 9 Profile Sample	1463.08		9	1.61	18	0.763	Line Profile Sample
Line Profile Sample 20 for Lines 9	Lines 9 Profile Sample	1453.51		9	1.7	19	0.805	Line Profile Sample
Line Profile Sample 21 for Lines 9	Lines 9 Profile Sample	1454.35		9	1.79	20	0.847	Line Profile Sample
Line Profile Sample 22 for Lines 9	Lines 9 Profile Sample	1520.65		9	1.88	21	0.89	Line Profile Sample
Line Profile Sample 23 for Lines 9	Lines 9 Profile Sample	1625.66		9	1.97	22	0.932	Line Profile Sample
Line Profile Sample 24 for Lines 9	Lines 9 Profile Sample	1706.17		9	2.06	23	0.975	Line Profile Sample
Line Profile Sample 25 for Lines 9	Lines 9 Profile Sample	1730		9	2.11	23.6	1	Line Profile Sample
