
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 9	Lines 9 Profile Sample	1719	 7	9	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 9	Lines 9 Profile Sample	1801.92	 7	9	0.0894	1	0.0474	Line Profile Sample
Line Profile Sample 3 for Lines 9	Lines 9 Profile Sample	1806.65	 7	9	0.179	2	0.0948	Line Profile Sample
Line Profile Sample 4 for Lines 9	Lines 9 Profile Sample	1776.81	 7	9	0.268	3	0.142	Line Profile Sample
Line Profile Sample 5 for Lines 9	Lines 9 Profile Sample	1752.66	 7	9	0.357	4	0.19	Line Profile Sample
Line Profile Sample 6 for Lines 9	Lines 9 Profile Sample	1727.64	 7	9	0.447	5	0.237	Line Profile Sample
Line Profile Sample 7 for Lines 9	Lines 9 Profile Sample	1704.23	 7	9	0.536	6	0.284	Line Profile Sample
Line Profile Sample 8 for Lines 9	Lines 9 Profile Sample	1723.87	 7	9	0.626	7	0.332	Line Profile Sample
Line Profile Sample 9 for Lines 9	Lines 9 Profile Sample	1718.63	 7	9	0.715	8	0.379	Line Profile Sample
Line Profile Sample 10 for Lines 9	Lines 9 Profile Sample	1714.43	 7	9	0.804	9	0.427	Line Profile Sample
Line Profile Sample 11 for Lines 9	Lines 9 Profile Sample	1721.08	 7	9	0.894	10	0.474	Line Profile Sample
Line Profile Sample 12 for Lines 9	Lines 9 Profile Sample	1733.29	 7	9	0.983	11	0.521	Line Profile Sample
Line Profile Sample 13 for Lines 9	Lines 9 Profile Sample	1741.18	 7	9	1.07	12	0.569	Line Profile Sample
Line Profile Sample 14 for Lines 9	Lines 9 Profile Sample	1713.61	 7	9	1.16	13	0.616	Line Profile Sample
Line Profile Sample 15 for Lines 9	Lines 9 Profile Sample	1722.24	 7	9	1.25	14	0.664	Line Profile Sample
Line Profile Sample 16 for Lines 9	Lines 9 Profile Sample	1743.9	 7	9	1.34	15	0.711	Line Profile Sample
Line Profile Sample 17 for Lines 9	Lines 9 Profile Sample	1757.04	 7	9	1.43	16	0.758	Line Profile Sample
Line Profile Sample 18 for Lines 9	Lines 9 Profile Sample	1784.01	 7	9	1.52	17	0.806	Line Profile Sample
Line Profile Sample 19 for Lines 9	Lines 9 Profile Sample	1817.73	 7	9	1.61	18	0.853	Line Profile Sample
Line Profile Sample 20 for Lines 9	Lines 9 Profile Sample	1846.94	 7	9	1.7	19	0.901	Line Profile Sample
Line Profile Sample 21 for Lines 9	Lines 9 Profile Sample	1883.6	 7	9	1.79	20	0.948	Line Profile Sample
Line Profile Sample 22 for Lines 9	Lines 9 Profile Sample	1914.06	 7	9	1.88	21	0.995	Line Profile Sample
Line Profile Sample 23 for Lines 9	Lines 9 Profile Sample	1916	 7	9	1.89	21.1	1	Line Profile Sample
