
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 35	Lines 35 Profile Sample	1218		35	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 35	Lines 35 Profile Sample	1201.62		35	0.0894	1	0.0494	Line Profile Sample
Line Profile Sample 3 for Lines 35	Lines 35 Profile Sample	1195		35	0.179	2	0.0988	Line Profile Sample
Line Profile Sample 4 for Lines 35	Lines 35 Profile Sample	1197.14		35	0.268	3	0.148	Line Profile Sample
Line Profile Sample 5 for Lines 35	Lines 35 Profile Sample	1191.43		35	0.357	4	0.198	Line Profile Sample
Line Profile Sample 6 for Lines 35	Lines 35 Profile Sample	1192.7		35	0.447	5	0.247	Line Profile Sample
Line Profile Sample 7 for Lines 35	Lines 35 Profile Sample	1197.04		35	0.536	6	0.296	Line Profile Sample
Line Profile Sample 8 for Lines 35	Lines 35 Profile Sample	1215.39		35	0.626	7	0.346	Line Profile Sample
Line Profile Sample 9 for Lines 35	Lines 35 Profile Sample	1221.61		35	0.715	8	0.395	Line Profile Sample
Line Profile Sample 10 for Lines 35	Lines 35 Profile Sample	1217		35	0.804	9	0.444	Line Profile Sample
Line Profile Sample 11 for Lines 35	Lines 35 Profile Sample	1188.53		35	0.894	10	0.494	Line Profile Sample
Line Profile Sample 12 for Lines 35	Lines 35 Profile Sample	1164.52		35	0.983	11	0.543	Line Profile Sample
Line Profile Sample 13 for Lines 35	Lines 35 Profile Sample	1173.18		35	1.07	12	0.593	Line Profile Sample
Line Profile Sample 14 for Lines 35	Lines 35 Profile Sample	1193.15		35	1.16	13	0.642	Line Profile Sample
Line Profile Sample 15 for Lines 35	Lines 35 Profile Sample	1213.16		35	1.25	14	0.691	Line Profile Sample
Line Profile Sample 16 for Lines 35	Lines 35 Profile Sample	1211.09		35	1.34	15	0.741	Line Profile Sample
Line Profile Sample 17 for Lines 35	Lines 35 Profile Sample	1181.15		35	1.43	16	0.79	Line Profile Sample
Line Profile Sample 18 for Lines 35	Lines 35 Profile Sample	1192.31		35	1.52	17	0.84	Line Profile Sample
Line Profile Sample 19 for Lines 35	Lines 35 Profile Sample	1192.72		35	1.61	18	0.889	Line Profile Sample
Line Profile Sample 20 for Lines 35	Lines 35 Profile Sample	1218.92		35	1.7	19	0.938	Line Profile Sample
Line Profile Sample 21 for Lines 35	Lines 35 Profile Sample	1219.34		35	1.79	20	0.988	Line Profile Sample
Line Profile Sample 22 for Lines 35	Lines 35 Profile Sample	1214		35	1.81	20.25	1	Line Profile Sample
