
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 30	Lines 30 Profile Sample	2009	 7	30	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 30	Lines 30 Profile Sample	2081	 7	30	0.0894	1	0.0588	Line Profile Sample
Line Profile Sample 3 for Lines 30	Lines 30 Profile Sample	2106	 7	30	0.179	2	0.118	Line Profile Sample
Line Profile Sample 4 for Lines 30	Lines 30 Profile Sample	2061	 7	30	0.268	3	0.176	Line Profile Sample
Line Profile Sample 5 for Lines 30	Lines 30 Profile Sample	2063	 7	30	0.357	4	0.235	Line Profile Sample
Line Profile Sample 6 for Lines 30	Lines 30 Profile Sample	2003	 7	30	0.447	5	0.294	Line Profile Sample
Line Profile Sample 7 for Lines 30	Lines 30 Profile Sample	1978	 7	30	0.536	6	0.353	Line Profile Sample
Line Profile Sample 8 for Lines 30	Lines 30 Profile Sample	1937	 7	30	0.626	7	0.412	Line Profile Sample
Line Profile Sample 9 for Lines 30	Lines 30 Profile Sample	1901	 7	30	0.715	8	0.471	Line Profile Sample
Line Profile Sample 10 for Lines 30	Lines 30 Profile Sample	1875	 7	30	0.804	9	0.529	Line Profile Sample
Line Profile Sample 11 for Lines 30	Lines 30 Profile Sample	1857	 7	30	0.894	10	0.588	Line Profile Sample
Line Profile Sample 12 for Lines 30	Lines 30 Profile Sample	1848	 7	30	0.983	11	0.647	Line Profile Sample
Line Profile Sample 13 for Lines 30	Lines 30 Profile Sample	1861	 7	30	1.07	12	0.706	Line Profile Sample
Line Profile Sample 14 for Lines 30	Lines 30 Profile Sample	1894	 7	30	1.16	13	0.765	Line Profile Sample
Line Profile Sample 15 for Lines 30	Lines 30 Profile Sample	1891	 7	30	1.25	14	0.824	Line Profile Sample
Line Profile Sample 16 for Lines 30	Lines 30 Profile Sample	1852	 7	30	1.34	15	0.882	Line Profile Sample
Line Profile Sample 17 for Lines 30	Lines 30 Profile Sample	1872	 7	30	1.43	16	0.941	Line Profile Sample
Line Profile Sample 18 for Lines 30	Lines 30 Profile Sample	1906	 7	30	1.52	17	1	Line Profile Sample
Line Profile Sample 19 for Lines 30	Lines 30 Profile Sample	1906	 7	30	1.52	17	1	Line Profile Sample
