
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 21	Lines 21 Profile Sample	2149	 7	21	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 21	Lines 21 Profile Sample	2089.39	 7	21	0.0894	1	0.0485	Line Profile Sample
Line Profile Sample 3 for Lines 21	Lines 21 Profile Sample	2044.09	 7	21	0.179	2	0.097	Line Profile Sample
Line Profile Sample 4 for Lines 21	Lines 21 Profile Sample	1969.73	 7	21	0.268	3	0.146	Line Profile Sample
Line Profile Sample 5 for Lines 21	Lines 21 Profile Sample	1927.69	 7	21	0.357	4	0.194	Line Profile Sample
Line Profile Sample 6 for Lines 21	Lines 21 Profile Sample	1888.6	 7	21	0.447	5	0.243	Line Profile Sample
Line Profile Sample 7 for Lines 21	Lines 21 Profile Sample	1864.18	 7	21	0.536	6	0.291	Line Profile Sample
Line Profile Sample 8 for Lines 21	Lines 21 Profile Sample	1854.48	 7	21	0.626	7	0.34	Line Profile Sample
Line Profile Sample 9 for Lines 21	Lines 21 Profile Sample	1840.78	 7	21	0.715	8	0.388	Line Profile Sample
Line Profile Sample 10 for Lines 21	Lines 21 Profile Sample	1846.91	 7	21	0.804	9	0.437	Line Profile Sample
Line Profile Sample 11 for Lines 21	Lines 21 Profile Sample	1840.86	 7	21	0.894	10	0.485	Line Profile Sample
Line Profile Sample 12 for Lines 21	Lines 21 Profile Sample	1846.52	 7	21	0.983	11	0.534	Line Profile Sample
Line Profile Sample 13 for Lines 21	Lines 21 Profile Sample	1855.09	 7	21	1.07	12	0.582	Line Profile Sample
Line Profile Sample 14 for Lines 21	Lines 21 Profile Sample	1848.57	 7	21	1.16	13	0.631	Line Profile Sample
Line Profile Sample 15 for Lines 21	Lines 21 Profile Sample	1862.94	 7	21	1.25	14	0.679	Line Profile Sample
Line Profile Sample 16 for Lines 21	Lines 21 Profile Sample	1862.34	 7	21	1.34	15	0.728	Line Profile Sample
Line Profile Sample 17 for Lines 21	Lines 21 Profile Sample	1893.98	 7	21	1.43	16	0.776	Line Profile Sample
Line Profile Sample 18 for Lines 21	Lines 21 Profile Sample	1944.24	 7	21	1.52	17	0.825	Line Profile Sample
Line Profile Sample 19 for Lines 21	Lines 21 Profile Sample	2010.3	 7	21	1.61	18	0.873	Line Profile Sample
Line Profile Sample 20 for Lines 21	Lines 21 Profile Sample	2067.47	 7	21	1.7	19	0.922	Line Profile Sample
Line Profile Sample 21 for Lines 21	Lines 21 Profile Sample	2115.45	 7	21	1.79	20	0.97	Line Profile Sample
Line Profile Sample 22 for Lines 21	Lines 21 Profile Sample	2116	 7	21	1.84	20.62	1	Line Profile Sample
