
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 24	Lines 24 Profile Sample	1964	 7	24	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 24	Lines 24 Profile Sample	1931.48	 7	24	0.0894	1	0.0433	Line Profile Sample
Line Profile Sample 3 for Lines 24	Lines 24 Profile Sample	1891.63	 7	24	0.179	2	0.0866	Line Profile Sample
Line Profile Sample 4 for Lines 24	Lines 24 Profile Sample	1900.42	 7	24	0.268	3	0.13	Line Profile Sample
Line Profile Sample 5 for Lines 24	Lines 24 Profile Sample	1906.33	 7	24	0.357	4	0.173	Line Profile Sample
Line Profile Sample 6 for Lines 24	Lines 24 Profile Sample	1922.1	 7	24	0.447	5	0.217	Line Profile Sample
Line Profile Sample 7 for Lines 24	Lines 24 Profile Sample	1941.86	 7	24	0.536	6	0.26	Line Profile Sample
Line Profile Sample 8 for Lines 24	Lines 24 Profile Sample	1945.14	 7	24	0.626	7	0.303	Line Profile Sample
Line Profile Sample 9 for Lines 24	Lines 24 Profile Sample	1961.17	 7	24	0.715	8	0.347	Line Profile Sample
Line Profile Sample 10 for Lines 24	Lines 24 Profile Sample	1974.14	 7	24	0.804	9	0.39	Line Profile Sample
Line Profile Sample 11 for Lines 24	Lines 24 Profile Sample	1947.57	 7	24	0.894	10	0.433	Line Profile Sample
Line Profile Sample 12 for Lines 24	Lines 24 Profile Sample	1945.86	 7	24	0.983	11	0.476	Line Profile Sample
Line Profile Sample 13 for Lines 24	Lines 24 Profile Sample	1960.07	 7	24	1.07	12	0.52	Line Profile Sample
Line Profile Sample 14 for Lines 24	Lines 24 Profile Sample	1953.34	 7	24	1.16	13	0.563	Line Profile Sample
Line Profile Sample 15 for Lines 24	Lines 24 Profile Sample	1966.43	 7	24	1.25	14	0.606	Line Profile Sample
Line Profile Sample 16 for Lines 24	Lines 24 Profile Sample	1970.64	 7	24	1.34	15	0.65	Line Profile Sample
Line Profile Sample 17 for Lines 24	Lines 24 Profile Sample	1997.23	 7	24	1.43	16	0.693	Line Profile Sample
Line Profile Sample 18 for Lines 24	Lines 24 Profile Sample	1980.87	 7	24	1.52	17	0.736	Line Profile Sample
Line Profile Sample 19 for Lines 24	Lines 24 Profile Sample	1982.3	 7	24	1.61	18	0.78	Line Profile Sample
Line Profile Sample 20 for Lines 24	Lines 24 Profile Sample	1943.78	 7	24	1.7	19	0.823	Line Profile Sample
Line Profile Sample 21 for Lines 24	Lines 24 Profile Sample	1968.12	 7	24	1.79	20	0.866	Line Profile Sample
Line Profile Sample 22 for Lines 24	Lines 24 Profile Sample	1983.72	 7	24	1.88	21	0.91	Line Profile Sample
Line Profile Sample 23 for Lines 24	Lines 24 Profile Sample	1989.15	 7	24	1.97	22	0.953	Line Profile Sample
Line Profile Sample 24 for Lines 24	Lines 24 Profile Sample	1995.75	 7	24	2.06	23	0.996	Line Profile Sample
Line Profile Sample 25 for Lines 24	Lines 24 Profile Sample	1997	 7	24	2.06	23.09	1	Line Profile Sample
