
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 34	Lines 34 Profile Sample	1275		34	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 34	Lines 34 Profile Sample	1315.68		34	0.0894	1	0.0654	Line Profile Sample
Line Profile Sample 3 for Lines 34	Lines 34 Profile Sample	1335.14		34	0.179	2	0.131	Line Profile Sample
Line Profile Sample 4 for Lines 34	Lines 34 Profile Sample	1335.35		34	0.268	3	0.196	Line Profile Sample
Line Profile Sample 5 for Lines 34	Lines 34 Profile Sample	1359.88		34	0.357	4	0.261	Line Profile Sample
Line Profile Sample 6 for Lines 34	Lines 34 Profile Sample	1339.81		34	0.447	5	0.327	Line Profile Sample
Line Profile Sample 7 for Lines 34	Lines 34 Profile Sample	1341.05		34	0.536	6	0.392	Line Profile Sample
Line Profile Sample 8 for Lines 34	Lines 34 Profile Sample	1301.34		34	0.626	7	0.458	Line Profile Sample
Line Profile Sample 9 for Lines 34	Lines 34 Profile Sample	1283.98		34	0.715	8	0.523	Line Profile Sample
Line Profile Sample 10 for Lines 34	Lines 34 Profile Sample	1276.67		34	0.804	9	0.588	Line Profile Sample
Line Profile Sample 11 for Lines 34	Lines 34 Profile Sample	1280.07		34	0.894	10	0.654	Line Profile Sample
Line Profile Sample 12 for Lines 34	Lines 34 Profile Sample	1249.32		34	0.983	11	0.719	Line Profile Sample
Line Profile Sample 13 for Lines 34	Lines 34 Profile Sample	1300.21		34	1.07	12	0.784	Line Profile Sample
Line Profile Sample 14 for Lines 34	Lines 34 Profile Sample	1333.48		34	1.16	13	0.85	Line Profile Sample
Line Profile Sample 15 for Lines 34	Lines 34 Profile Sample	1390.99		34	1.25	14	0.915	Line Profile Sample
Line Profile Sample 16 for Lines 34	Lines 34 Profile Sample	1428.71		34	1.34	15	0.981	Line Profile Sample
Line Profile Sample 17 for Lines 34	Lines 34 Profile Sample	1432		34	1.37	15.3	1	Line Profile Sample
