
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 10	Lines 10 Profile Sample	1799	 7	10	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 10	Lines 10 Profile Sample	1824.86	 7	10	0.0894	1	0.0419	Line Profile Sample
Line Profile Sample 3 for Lines 10	Lines 10 Profile Sample	1836.5	 7	10	0.179	2	0.0838	Line Profile Sample
Line Profile Sample 4 for Lines 10	Lines 10 Profile Sample	1812.21	 7	10	0.268	3	0.126	Line Profile Sample
Line Profile Sample 5 for Lines 10	Lines 10 Profile Sample	1779.72	 7	10	0.357	4	0.168	Line Profile Sample
Line Profile Sample 6 for Lines 10	Lines 10 Profile Sample	1775.44	 7	10	0.447	5	0.21	Line Profile Sample
Line Profile Sample 7 for Lines 10	Lines 10 Profile Sample	1727.8	 7	10	0.536	6	0.252	Line Profile Sample
Line Profile Sample 8 for Lines 10	Lines 10 Profile Sample	1735.01	 7	10	0.626	7	0.293	Line Profile Sample
Line Profile Sample 9 for Lines 10	Lines 10 Profile Sample	1722.27	 7	10	0.715	8	0.335	Line Profile Sample
Line Profile Sample 10 for Lines 10	Lines 10 Profile Sample	1711.97	 7	10	0.804	9	0.377	Line Profile Sample
Line Profile Sample 11 for Lines 10	Lines 10 Profile Sample	1723.05	 7	10	0.894	10	0.419	Line Profile Sample
Line Profile Sample 12 for Lines 10	Lines 10 Profile Sample	1729.37	 7	10	0.983	11	0.461	Line Profile Sample
Line Profile Sample 13 for Lines 10	Lines 10 Profile Sample	1733	 7	10	1.07	12	0.503	Line Profile Sample
Line Profile Sample 14 for Lines 10	Lines 10 Profile Sample	1765.82	 7	10	1.16	13	0.545	Line Profile Sample
Line Profile Sample 15 for Lines 10	Lines 10 Profile Sample	1761.62	 7	10	1.25	14	0.587	Line Profile Sample
Line Profile Sample 16 for Lines 10	Lines 10 Profile Sample	1767.13	 7	10	1.34	15	0.629	Line Profile Sample
Line Profile Sample 17 for Lines 10	Lines 10 Profile Sample	1786.94	 7	10	1.43	16	0.671	Line Profile Sample
Line Profile Sample 18 for Lines 10	Lines 10 Profile Sample	1802.24	 7	10	1.52	17	0.713	Line Profile Sample
Line Profile Sample 19 for Lines 10	Lines 10 Profile Sample	1873.7	 7	10	1.61	18	0.755	Line Profile Sample
Line Profile Sample 20 for Lines 10	Lines 10 Profile Sample	1922.76	 7	10	1.7	19	0.797	Line Profile Sample
Line Profile Sample 21 for Lines 10	Lines 10 Profile Sample	1987.85	 7	10	1.79	20	0.838	Line Profile Sample
Line Profile Sample 22 for Lines 10	Lines 10 Profile Sample	2018.07	 7	10	1.88	21	0.88	Line Profile Sample
Line Profile Sample 23 for Lines 10	Lines 10 Profile Sample	2031.34	 7	10	1.97	22	0.922	Line Profile Sample
Line Profile Sample 24 for Lines 10	Lines 10 Profile Sample	2011.74	 7	10	2.06	23	0.964	Line Profile Sample
Line Profile Sample 25 for Lines 10	Lines 10 Profile Sample	1958	 7	10	2.13	23.85	1	Line Profile Sample
