
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 28	Lines 28 Profile Sample	1511		28	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 28	Lines 28 Profile Sample	1467.58		28	0.0894	1	0.047	Line Profile Sample
Line Profile Sample 3 for Lines 28	Lines 28 Profile Sample	1429.31		28	0.179	2	0.0941	Line Profile Sample
Line Profile Sample 4 for Lines 28	Lines 28 Profile Sample	1416.3		28	0.268	3	0.141	Line Profile Sample
Line Profile Sample 5 for Lines 28	Lines 28 Profile Sample	1439.7		28	0.357	4	0.188	Line Profile Sample
Line Profile Sample 6 for Lines 28	Lines 28 Profile Sample	1440.24		28	0.447	5	0.235	Line Profile Sample
Line Profile Sample 7 for Lines 28	Lines 28 Profile Sample	1426.08		28	0.536	6	0.282	Line Profile Sample
Line Profile Sample 8 for Lines 28	Lines 28 Profile Sample	1419.76		28	0.626	7	0.329	Line Profile Sample
Line Profile Sample 9 for Lines 28	Lines 28 Profile Sample	1430.32		28	0.715	8	0.376	Line Profile Sample
Line Profile Sample 10 for Lines 28	Lines 28 Profile Sample	1430.67		28	0.804	9	0.423	Line Profile Sample
Line Profile Sample 11 for Lines 28	Lines 28 Profile Sample	1433.15		28	0.894	10	0.47	Line Profile Sample
Line Profile Sample 12 for Lines 28	Lines 28 Profile Sample	1427.94		28	0.983	11	0.517	Line Profile Sample
Line Profile Sample 13 for Lines 28	Lines 28 Profile Sample	1453.95		28	1.07	12	0.564	Line Profile Sample
Line Profile Sample 14 for Lines 28	Lines 28 Profile Sample	1460.73		28	1.16	13	0.611	Line Profile Sample
Line Profile Sample 15 for Lines 28	Lines 28 Profile Sample	1495.13		28	1.25	14	0.659	Line Profile Sample
Line Profile Sample 16 for Lines 28	Lines 28 Profile Sample	1522.64		28	1.34	15	0.706	Line Profile Sample
Line Profile Sample 17 for Lines 28	Lines 28 Profile Sample	1518.68		28	1.43	16	0.753	Line Profile Sample
Line Profile Sample 18 for Lines 28	Lines 28 Profile Sample	1507.18		28	1.52	17	0.8	Line Profile Sample
Line Profile Sample 19 for Lines 28	Lines 28 Profile Sample	1534.23		28	1.61	18	0.847	Line Profile Sample
Line Profile Sample 20 for Lines 28	Lines 28 Profile Sample	1565.44		28	1.7	19	0.894	Line Profile Sample
Line Profile Sample 21 for Lines 28	Lines 28 Profile Sample	1580.53		28	1.79	20	0.941	Line Profile Sample
Line Profile Sample 22 for Lines 28	Lines 28 Profile Sample	1543.3		28	1.88	21	0.988	Line Profile Sample
Line Profile Sample 23 for Lines 28	Lines 28 Profile Sample	1531		28	1.9	21.26	1	Line Profile Sample
