av_intensity,stdev_intensity,av_distance,stdev_distance
0.4461408666181789,0.37495385093513606,0.021164285714285715,0.022727138837109574
0.506919809992298,0.31311659208107223,0.08868,0.014546018928444534
0.5190319475548499,0.29273674374163644,0.13964,0.014622699249226639
0.47802334764737886,0.283235748656979,0.19563333333333333,0.017599928160772927
0.5802942137732139,0.2297186580868939,0.250375,0.01396209931891707
0.6121798881508232,0.21443331592095136,0.30482758620689654,0.017104863480303007
0.6586837487588152,0.2211145338165151,0.36080769230769233,0.01608730985782081
0.6569659594635152,0.2431016225901573,0.41658620689655174,0.017682754393919087
0.6518726830606987,0.24885830759806976,0.47318518518518515,0.015903645051557384
0.6528019092072904,0.22947288929957843,0.5287037037037037,0.015037938726421302
0.6420144330580265,0.22306581459560812,0.5818399999999999,0.013746757193365046
0.61142891872239,0.21045835090994816,0.6379333333333334,0.017616476091575694
0.5311998553690962,0.22617844135728316,0.6944230769230769,0.015158292982847545
0.4404291275465705,0.2770107743838882,0.7509310344827587,0.016930384846024122
0.41972882862556443,0.261907744245815,0.8086785714285715,0.016467821757571714
0.40251134877587663,0.2779030294820391,0.8628399999999999,0.01464206269621874
0.47008642514129373,0.3047479643984863,0.9159259259259259,0.0160046289600274
0.6018258903459585,0.3324037347678048,0.9846274509803922,0.018705037593454595
