
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 49	Lines 49 Profile Sample	2561	 4	49	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 49	Lines 49 Profile Sample	2651.22	 4	49	0.0894	1	0.0515	Line Profile Sample
Line Profile Sample 3 for Lines 49	Lines 49 Profile Sample	2606.06	 4	49	0.179	2	0.103	Line Profile Sample
Line Profile Sample 4 for Lines 49	Lines 49 Profile Sample	2621.26	 4	49	0.268	3	0.155	Line Profile Sample
Line Profile Sample 5 for Lines 49	Lines 49 Profile Sample	2584.78	 4	49	0.357	4	0.206	Line Profile Sample
Line Profile Sample 6 for Lines 49	Lines 49 Profile Sample	2554.12	 4	49	0.447	5	0.258	Line Profile Sample
Line Profile Sample 7 for Lines 49	Lines 49 Profile Sample	2574.94	 4	49	0.536	6	0.309	Line Profile Sample
Line Profile Sample 8 for Lines 49	Lines 49 Profile Sample	2549.26	 4	49	0.626	7	0.361	Line Profile Sample
Line Profile Sample 9 for Lines 49	Lines 49 Profile Sample	2524.14	 4	49	0.715	8	0.412	Line Profile Sample
Line Profile Sample 10 for Lines 49	Lines 49 Profile Sample	2502.72	 4	49	0.804	9	0.464	Line Profile Sample
Line Profile Sample 11 for Lines 49	Lines 49 Profile Sample	2512.82	 4	49	0.894	10	0.515	Line Profile Sample
Line Profile Sample 12 for Lines 49	Lines 49 Profile Sample	2535.41	 4	49	0.983	11	0.567	Line Profile Sample
Line Profile Sample 13 for Lines 49	Lines 49 Profile Sample	2528.93	 4	49	1.07	12	0.618	Line Profile Sample
Line Profile Sample 14 for Lines 49	Lines 49 Profile Sample	2555.42	 4	49	1.16	13	0.67	Line Profile Sample
Line Profile Sample 15 for Lines 49	Lines 49 Profile Sample	2550.53	 4	49	1.25	14	0.721	Line Profile Sample
Line Profile Sample 16 for Lines 49	Lines 49 Profile Sample	2507.92	 4	49	1.34	15	0.773	Line Profile Sample
Line Profile Sample 17 for Lines 49	Lines 49 Profile Sample	2497.39	 4	49	1.43	16	0.824	Line Profile Sample
Line Profile Sample 18 for Lines 49	Lines 49 Profile Sample	2489.47	 4	49	1.52	17	0.876	Line Profile Sample
Line Profile Sample 19 for Lines 49	Lines 49 Profile Sample	2524.36	 4	49	1.61	18	0.927	Line Profile Sample
Line Profile Sample 20 for Lines 49	Lines 49 Profile Sample	2585.5	 4	49	1.7	19	0.979	Line Profile Sample
Line Profile Sample 21 for Lines 49	Lines 49 Profile Sample	2613	 4	49	1.74	19.42	1	Line Profile Sample
