
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 3	Lines 3 Profile Sample	1750	 7	3	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 3	Lines 3 Profile Sample	1776.57	 7	3	0.0894	1	0.0555	Line Profile Sample
Line Profile Sample 3 for Lines 3	Lines 3 Profile Sample	1735.13	 7	3	0.179	2	0.111	Line Profile Sample
Line Profile Sample 4 for Lines 3	Lines 3 Profile Sample	1702.97	 7	3	0.268	3	0.166	Line Profile Sample
Line Profile Sample 5 for Lines 3	Lines 3 Profile Sample	1698.14	 7	3	0.357	4	0.222	Line Profile Sample
Line Profile Sample 6 for Lines 3	Lines 3 Profile Sample	1682.19	 7	3	0.447	5	0.277	Line Profile Sample
Line Profile Sample 7 for Lines 3	Lines 3 Profile Sample	1694.56	 7	3	0.536	6	0.333	Line Profile Sample
Line Profile Sample 8 for Lines 3	Lines 3 Profile Sample	1656.73	 7	3	0.626	7	0.388	Line Profile Sample
Line Profile Sample 9 for Lines 3	Lines 3 Profile Sample	1638.54	 7	3	0.715	8	0.444	Line Profile Sample
Line Profile Sample 10 for Lines 3	Lines 3 Profile Sample	1644.45	 7	3	0.804	9	0.499	Line Profile Sample
Line Profile Sample 11 for Lines 3	Lines 3 Profile Sample	1690.09	 7	3	0.894	10	0.555	Line Profile Sample
Line Profile Sample 12 for Lines 3	Lines 3 Profile Sample	1683.42	 7	3	0.983	11	0.61	Line Profile Sample
Line Profile Sample 13 for Lines 3	Lines 3 Profile Sample	1668.63	 7	3	1.07	12	0.666	Line Profile Sample
Line Profile Sample 14 for Lines 3	Lines 3 Profile Sample	1689.29	 7	3	1.16	13	0.721	Line Profile Sample
Line Profile Sample 15 for Lines 3	Lines 3 Profile Sample	1744.89	 7	3	1.25	14	0.777	Line Profile Sample
Line Profile Sample 16 for Lines 3	Lines 3 Profile Sample	1803.96	 7	3	1.34	15	0.832	Line Profile Sample
Line Profile Sample 17 for Lines 3	Lines 3 Profile Sample	1887.57	 7	3	1.43	16	0.888	Line Profile Sample
Line Profile Sample 18 for Lines 3	Lines 3 Profile Sample	1797.79	 7	3	1.52	17	0.943	Line Profile Sample
Line Profile Sample 19 for Lines 3	Lines 3 Profile Sample	1711.41	 7	3	1.61	18	0.998	Line Profile Sample
Line Profile Sample 20 for Lines 3	Lines 3 Profile Sample	1709	 7	3	1.61	18.03	1	Line Profile Sample
