
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 1	Lines 1 Profile Sample	1802	 7	1	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 1	Lines 1 Profile Sample	1808.76	 7	1	0.0894	1	0.0353	Line Profile Sample
Line Profile Sample 3 for Lines 1	Lines 1 Profile Sample	1820.49	 7	1	0.179	2	0.0706	Line Profile Sample
Line Profile Sample 4 for Lines 1	Lines 1 Profile Sample	1772.03	 7	1	0.268	3	0.106	Line Profile Sample
Line Profile Sample 5 for Lines 1	Lines 1 Profile Sample	1771.09	 7	1	0.357	4	0.141	Line Profile Sample
Line Profile Sample 6 for Lines 1	Lines 1 Profile Sample	1748.14	 7	1	0.447	5	0.177	Line Profile Sample
Line Profile Sample 7 for Lines 1	Lines 1 Profile Sample	1767.2	 7	1	0.536	6	0.212	Line Profile Sample
Line Profile Sample 8 for Lines 1	Lines 1 Profile Sample	1754.52	 7	1	0.626	7	0.247	Line Profile Sample
Line Profile Sample 9 for Lines 1	Lines 1 Profile Sample	1731.79	 7	1	0.715	8	0.282	Line Profile Sample
Line Profile Sample 10 for Lines 1	Lines 1 Profile Sample	1743.73	 7	1	0.804	9	0.318	Line Profile Sample
Line Profile Sample 11 for Lines 1	Lines 1 Profile Sample	1747.37	 7	1	0.894	10	0.353	Line Profile Sample
Line Profile Sample 12 for Lines 1	Lines 1 Profile Sample	1759.58	 7	1	0.983	11	0.388	Line Profile Sample
Line Profile Sample 13 for Lines 1	Lines 1 Profile Sample	1767.73	 7	1	1.07	12	0.424	Line Profile Sample
Line Profile Sample 14 for Lines 1	Lines 1 Profile Sample	1819.07	 7	1	1.16	13	0.459	Line Profile Sample
Line Profile Sample 15 for Lines 1	Lines 1 Profile Sample	1815.87	 7	1	1.25	14	0.494	Line Profile Sample
Line Profile Sample 16 for Lines 1	Lines 1 Profile Sample	1785.71	 7	1	1.34	15	0.53	Line Profile Sample
Line Profile Sample 17 for Lines 1	Lines 1 Profile Sample	1807.43	 7	1	1.43	16	0.565	Line Profile Sample
Line Profile Sample 18 for Lines 1	Lines 1 Profile Sample	1782.89	 7	1	1.52	17	0.6	Line Profile Sample
Line Profile Sample 19 for Lines 1	Lines 1 Profile Sample	1754.79	 7	1	1.61	18	0.636	Line Profile Sample
Line Profile Sample 20 for Lines 1	Lines 1 Profile Sample	1720.84	 7	1	1.7	19	0.671	Line Profile Sample
Line Profile Sample 21 for Lines 1	Lines 1 Profile Sample	1694.28	 7	1	1.79	20	0.706	Line Profile Sample
Line Profile Sample 22 for Lines 1	Lines 1 Profile Sample	1684.19	 7	1	1.88	21	0.742	Line Profile Sample
Line Profile Sample 23 for Lines 1	Lines 1 Profile Sample	1658.68	 7	1	1.97	22	0.777	Line Profile Sample
Line Profile Sample 24 for Lines 1	Lines 1 Profile Sample	1630.57	 7	1	2.06	23	0.812	Line Profile Sample
Line Profile Sample 25 for Lines 1	Lines 1 Profile Sample	1659.79	 7	1	2.14	24	0.847	Line Profile Sample
Line Profile Sample 26 for Lines 1	Lines 1 Profile Sample	1663.15	 7	1	2.23	25	0.883	Line Profile Sample
Line Profile Sample 27 for Lines 1	Lines 1 Profile Sample	1649.09	 7	1	2.32	26	0.918	Line Profile Sample
Line Profile Sample 28 for Lines 1	Lines 1 Profile Sample	1638.63	 7	1	2.41	27	0.953	Line Profile Sample
Line Profile Sample 29 for Lines 1	Lines 1 Profile Sample	1681.38	 7	1	2.5	28	0.989	Line Profile Sample
Line Profile Sample 30 for Lines 1	Lines 1 Profile Sample	1698	 7	1	2.53	28.32	1	Line Profile Sample
