
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 31	Lines 31 Profile Sample	1865	 7	31	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 31	Lines 31 Profile Sample	1965.02	 7	31	0.0894	1	0.0429	Line Profile Sample
Line Profile Sample 3 for Lines 31	Lines 31 Profile Sample	2017.8	 7	31	0.179	2	0.0857	Line Profile Sample
Line Profile Sample 4 for Lines 31	Lines 31 Profile Sample	1995.67	 7	31	0.268	3	0.129	Line Profile Sample
Line Profile Sample 5 for Lines 31	Lines 31 Profile Sample	1954.18	 7	31	0.357	4	0.171	Line Profile Sample
Line Profile Sample 6 for Lines 31	Lines 31 Profile Sample	1964.41	 7	31	0.447	5	0.214	Line Profile Sample
Line Profile Sample 7 for Lines 31	Lines 31 Profile Sample	1968.34	 7	31	0.536	6	0.257	Line Profile Sample
Line Profile Sample 8 for Lines 31	Lines 31 Profile Sample	1945.26	 7	31	0.626	7	0.3	Line Profile Sample
Line Profile Sample 9 for Lines 31	Lines 31 Profile Sample	1955.93	 7	31	0.715	8	0.343	Line Profile Sample
Line Profile Sample 10 for Lines 31	Lines 31 Profile Sample	1969.71	 7	31	0.804	9	0.386	Line Profile Sample
Line Profile Sample 11 for Lines 31	Lines 31 Profile Sample	1983.47	 7	31	0.894	10	0.429	Line Profile Sample
Line Profile Sample 12 for Lines 31	Lines 31 Profile Sample	1996.65	 7	31	0.983	11	0.472	Line Profile Sample
Line Profile Sample 13 for Lines 31	Lines 31 Profile Sample	2016.86	 7	31	1.07	12	0.514	Line Profile Sample
Line Profile Sample 14 for Lines 31	Lines 31 Profile Sample	2048.84	 7	31	1.16	13	0.557	Line Profile Sample
Line Profile Sample 15 for Lines 31	Lines 31 Profile Sample	2047.42	 7	31	1.25	14	0.6	Line Profile Sample
Line Profile Sample 16 for Lines 31	Lines 31 Profile Sample	2040.77	 7	31	1.34	15	0.643	Line Profile Sample
Line Profile Sample 17 for Lines 31	Lines 31 Profile Sample	2064.7	 7	31	1.43	16	0.686	Line Profile Sample
Line Profile Sample 18 for Lines 31	Lines 31 Profile Sample	2086.57	 7	31	1.52	17	0.729	Line Profile Sample
Line Profile Sample 19 for Lines 31	Lines 31 Profile Sample	2089.38	 7	31	1.61	18	0.772	Line Profile Sample
Line Profile Sample 20 for Lines 31	Lines 31 Profile Sample	2084.18	 7	31	1.7	19	0.815	Line Profile Sample
Line Profile Sample 21 for Lines 31	Lines 31 Profile Sample	2086.11	 7	31	1.79	20	0.857	Line Profile Sample
Line Profile Sample 22 for Lines 31	Lines 31 Profile Sample	2081.96	 7	31	1.88	21	0.9	Line Profile Sample
Line Profile Sample 23 for Lines 31	Lines 31 Profile Sample	2090.09	 7	31	1.97	22	0.943	Line Profile Sample
Line Profile Sample 24 for Lines 31	Lines 31 Profile Sample	2152.02	 7	31	2.06	23	0.986	Line Profile Sample
Line Profile Sample 25 for Lines 31	Lines 31 Profile Sample	2179	 7	31	2.08	23.32	1	Line Profile Sample
