
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 38	Lines 38 Profile Sample	1527		38	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 38	Lines 38 Profile Sample	1479.74		38	0.0894	1	0.0632	Line Profile Sample
Line Profile Sample 3 for Lines 38	Lines 38 Profile Sample	1428.2		38	0.179	2	0.126	Line Profile Sample
Line Profile Sample 4 for Lines 38	Lines 38 Profile Sample	1383.36		38	0.268	3	0.19	Line Profile Sample
Line Profile Sample 5 for Lines 38	Lines 38 Profile Sample	1362.65		38	0.357	4	0.253	Line Profile Sample
Line Profile Sample 6 for Lines 38	Lines 38 Profile Sample	1355.96		38	0.447	5	0.316	Line Profile Sample
Line Profile Sample 7 for Lines 38	Lines 38 Profile Sample	1333.68		38	0.536	6	0.379	Line Profile Sample
Line Profile Sample 8 for Lines 38	Lines 38 Profile Sample	1318.11		38	0.626	7	0.443	Line Profile Sample
Line Profile Sample 9 for Lines 38	Lines 38 Profile Sample	1309.21		38	0.715	8	0.506	Line Profile Sample
Line Profile Sample 10 for Lines 38	Lines 38 Profile Sample	1312.01		38	0.804	9	0.569	Line Profile Sample
Line Profile Sample 11 for Lines 38	Lines 38 Profile Sample	1329.93		38	0.894	10	0.632	Line Profile Sample
Line Profile Sample 12 for Lines 38	Lines 38 Profile Sample	1327.62		38	0.983	11	0.696	Line Profile Sample
Line Profile Sample 13 for Lines 38	Lines 38 Profile Sample	1342.9		38	1.07	12	0.759	Line Profile Sample
Line Profile Sample 14 for Lines 38	Lines 38 Profile Sample	1378.24		38	1.16	13	0.822	Line Profile Sample
Line Profile Sample 15 for Lines 38	Lines 38 Profile Sample	1428.09		38	1.25	14	0.885	Line Profile Sample
Line Profile Sample 16 for Lines 38	Lines 38 Profile Sample	1453.9		38	1.34	15	0.949	Line Profile Sample
Line Profile Sample 17 for Lines 38	Lines 38 Profile Sample	1435		38	1.41	15.81	1	Line Profile Sample
