
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 26	Lines 26 Profile Sample	2119	 7	26	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 26	Lines 26 Profile Sample	2127.67	 7	26	0.0894	1	0.0425	Line Profile Sample
Line Profile Sample 3 for Lines 26	Lines 26 Profile Sample	2089.21	 7	26	0.179	2	0.085	Line Profile Sample
Line Profile Sample 4 for Lines 26	Lines 26 Profile Sample	2060.37	 7	26	0.268	3	0.127	Line Profile Sample
Line Profile Sample 5 for Lines 26	Lines 26 Profile Sample	2048.5	 7	26	0.357	4	0.17	Line Profile Sample
Line Profile Sample 6 for Lines 26	Lines 26 Profile Sample	2037.4	 7	26	0.447	5	0.212	Line Profile Sample
Line Profile Sample 7 for Lines 26	Lines 26 Profile Sample	2031.37	 7	26	0.536	6	0.255	Line Profile Sample
Line Profile Sample 8 for Lines 26	Lines 26 Profile Sample	2025.03	 7	26	0.626	7	0.297	Line Profile Sample
Line Profile Sample 9 for Lines 26	Lines 26 Profile Sample	2052.93	 7	26	0.715	8	0.34	Line Profile Sample
Line Profile Sample 10 for Lines 26	Lines 26 Profile Sample	2078.78	 7	26	0.804	9	0.382	Line Profile Sample
Line Profile Sample 11 for Lines 26	Lines 26 Profile Sample	2108.49	 7	26	0.894	10	0.425	Line Profile Sample
Line Profile Sample 12 for Lines 26	Lines 26 Profile Sample	2107.89	 7	26	0.983	11	0.467	Line Profile Sample
Line Profile Sample 13 for Lines 26	Lines 26 Profile Sample	2103.56	 7	26	1.07	12	0.51	Line Profile Sample
Line Profile Sample 14 for Lines 26	Lines 26 Profile Sample	2094.38	 7	26	1.16	13	0.552	Line Profile Sample
Line Profile Sample 15 for Lines 26	Lines 26 Profile Sample	2100.22	 7	26	1.25	14	0.595	Line Profile Sample
Line Profile Sample 16 for Lines 26	Lines 26 Profile Sample	2106.78	 7	26	1.34	15	0.637	Line Profile Sample
Line Profile Sample 17 for Lines 26	Lines 26 Profile Sample	2104.67	 7	26	1.43	16	0.68	Line Profile Sample
Line Profile Sample 18 for Lines 26	Lines 26 Profile Sample	2109.64	 7	26	1.52	17	0.722	Line Profile Sample
Line Profile Sample 19 for Lines 26	Lines 26 Profile Sample	2122.85	 7	26	1.61	18	0.765	Line Profile Sample
Line Profile Sample 20 for Lines 26	Lines 26 Profile Sample	2105.86	 7	26	1.7	19	0.807	Line Profile Sample
Line Profile Sample 21 for Lines 26	Lines 26 Profile Sample	2115.77	 7	26	1.79	20	0.85	Line Profile Sample
Line Profile Sample 22 for Lines 26	Lines 26 Profile Sample	2134.44	 7	26	1.88	21	0.892	Line Profile Sample
Line Profile Sample 23 for Lines 26	Lines 26 Profile Sample	2165.35	 7	26	1.97	22	0.935	Line Profile Sample
Line Profile Sample 24 for Lines 26	Lines 26 Profile Sample	2175.99	 7	26	2.06	23	0.977	Line Profile Sample
Line Profile Sample 25 for Lines 26	Lines 26 Profile Sample	2164	 7	26	2.1	23.54	1	Line Profile Sample
